season,week,celebrity_name,judge_share,audience_share,combined_share,final_rank_alt_pct,pred_eliminated_alt_pct,judge_total_score
11,4,Kurt Warner,0.0949720670390531,0.0915858653864277,0.1865579324254808,7.0,0,17.0
11,4,Bristol Palin,0.08938547486028527,0.0811622574806142,0.17054773234089948,8.0,0,16.0
11,4,The Situation,0.07821229050274961,0.0,0.07821229050274961,9.0,1,14.0
11,5,Audrina Patridge,0.12637362637355695,0.19982892980909941,0.32620255618265637,1.0,0,23.0
11,5,Brandy,0.14835164835156686,0.1659644601124315,0.3143161084639984,2.0,0,27.0
11,5,Jennifer Grey,0.1373626373625619,0.17477439966125596,0.3121370370238179,3.0,0,25.0
11,5,Rick Fox,0.13186813186805943,0.14013976703669218,0.27200789890475163,4.0,0,24.0
11,5,Kyle Massey,0.10989010989004952,0.15126857910702216,0.2611586889970717,5.0,0,20.0
11,5,Florence Henderson,0.115384615384552,0.10511110634447504,0.22049572172902704,6.0,0,21.0
11,5,Kurt Warner,0.13186813186805943,0.06291275792902376,0.1947808897970832,7.0,0,24.0
11,5,Bristol Palin,0.09890109890104457,0.0,0.09890109890104457,8.0,1,18.0
11,6,Jennifer Grey,0.1400970921157028,0.24133672114855625,0.38143381326425907,1.0,0,29.0
11,6,Audrina Patridge,0.1545889285615195,0.21265069608399842,0.36723962464551796,2.0,0,31.9998
11,6,Rick Fox,0.14492802632658908,0.18690522602303522,0.3318332523496243,3.0,0,30.0
11,6,Brandy,0.1739131484984858,0.14316248930646147,0.3170756378049473,4.0,0,35.9999
11,6,Kyle Massey,0.14492754323316798,0.13505786429221242,0.27998540752538037,5.0,0,29.999899999999997
11,6,Kurt Warner,0.10628006954607758,0.0808870031457362,0.18716707269181376,7.0,1,21.9999
11,6,Bristol Palin,0.1352651917179743,0.0,0.1352651917179743,7.0,0,27.9998
11,7,Jennifer Grey,0.17505995203828537,0.2542607986841084,0.42932075072239373,1.0,0,36.5
11,7,Brandy,0.17505995203828537,0.24888232720269068,0.42394227924097605,2.0,0,36.5
11,7,Rick Fox,0.16546762589920122,0.231570147394475,0.39703777329367623,3.0,0,34.5
11,7,Kurt Warner,0.16786570743397225,0.14135789774780985,0.3092236051817821,4.0,0,35.0
11,7,Kyle Massey,0.16067146282965916,0.12392882897091609,0.2846002918005752,5.0,0,33.5
11,7,Bristol Palin,0.1558752997601171,0.0,0.1558752997601171,6.0,1,32.5
11,8,Brandy,0.2150943396224792,0.3482419509479367,0.5633362905704159,1.0,0,28.5
11,8,Jennifer Grey,0.2150943396224792,0.32286994181119266,0.5379642814336718,2.0,0,28.5
11,8,Kyle Massey,0.21132075471682166,0.20939060560940376,0.4207113603262254,3.0,0,28.0
11,8,Kurt Warner,0.18113207547156143,0.11949750163146694,0.3006295771030284,4.0,0,24.0
11,8,Bristol Palin,0.1773584905659039,0.0,0.1773584905659039,5.0,1,23.5
11,9,Jennifer Grey,0.2631578947366113,0.36610368590061126,0.6292615806372226,1.0,0,30.0
11,9,Brandy,0.2499999999997807,0.36343409740816546,0.6134340974079462,2.0,0,28.5
11,9,Kyle Massey,0.25438596491205756,0.2704622166912232,0.5248481816032808,3.0,0,29.0
11,9,Bristol Palin,0.23245614035067327,0.0,0.23245614035067327,4.0,1,26.5
11,10,Jennifer Grey,0.3614466540878876,0.5882171080451992,0.9496637621330868,1.0,0,30.0
11,10,Bristol Palin,0.3092368897270726,0.0,0.3092368897270726,3.0,1,25.666600000000003
11,10,Kyle Massey,0.329316456183835,0.4117828919548008,0.7410993481386358,3.0,1,27.333199999999998
12,1,Chris Jericho,0.09178743961348224,0.17864966129333337,0.2704371009068156,1.0,0,19.0
12,1,Romeo,0.09178743961348224,0.17864966129333337,0.2704371009068156,1.0,0,19.0
12,1,Chelsea Kane,0.10144927536226983,0.1377385055966221,0.23918778095889193,3.0,0,21.0
12,1,Hines Ward,0.10144927536226983,0.1377385055966221,0.23918778095889193,3.0,0,21.0
12,1,Kendra Wilkinson,0.08695652173908844,0.09079223738355345,0.17774875912264188,5.0,0,18.0
12,1,Petra Nemcova,0.08695652173908844,0.09079223738355345,0.17774875912264188,5.0,0,18.0
12,1,Kirstie Alley,0.11111111111105744,0.058986420323676805,0.17009753143473424,7.0,0,23.0
12,1,Wendy Williams,0.06763285024151322,0.05954092383041621,0.12717377407192942,8.0,0,14.0
12,1,Mike Catherwood,0.06280193236711942,0.054300606822391774,0.11710253918951119,9.0,0,13.0
12,1,Ralph Macchio,0.11594202898545124,0.0,0.11594202898545124,10.0,0,24.0
12,1,Sugar Ray Leonard,0.08212560386469463,0.012811240476497324,0.09493684434119196,11.0,0,17.0
12,2,Kirstie Alley,0.09259259259254973,0.15240910744118874,0.24500170003373847,1.0,0,20.0
12,2,Chris Jericho,0.10648148148143219,0.12597136332694475,0.23245284480837694,2.0,0,23.0
12,2,Hines Ward,0.10648148148143219,0.12597136332694475,0.23245284480837694,2.0,0,23.0
12,2,Romeo,0.10648148148143219,0.12597136332694475,0.23245284480837694,2.0,0,23.0
12,2,Ralph Macchio,0.09722222222217722,0.13284713381435195,0.23006935603652917,5.0,0,21.0
12,2,Chelsea Kane,0.08333333333329476,0.1453042755368895,0.22863760887018425,6.0,0,18.0
12,2,Kendra Wilkinson,0.08796296296292225,0.09766587302110988,0.18562883598403213,7.0,0,19.0
12,2,Petra Nemcova,0.08333333333329476,0.08037309499179805,0.1637064283250928,8.0,0,18.0
12,2,Mike Catherwood,0.07870370370366728,0.010870490567420676,0.08957419427108795,9.0,0,17.0
12,2,Wendy Williams,0.07870370370366728,0.0026159346464069803,0.08131963835007426,10.0,0,17.0
12,2,Sugar Ray Leonard,0.07870370370366728,0.0,0.07870370370366728,11.0,1,17.0
12,3,Hines Ward,0.11682242990648747,0.11825450136537914,0.23507693127186663,1.0,0,25.0
12,3,Petra Nemcova,0.11682242990648747,0.11825450136537914,0.23507693127186663,1.0,0,25.0
12,3,Kendra Wilkinson,0.10747663551396848,0.12724663398694178,0.23472326950091027,3.0,0,23.0
12,3,Chelsea Kane,0.10747663551396848,0.1226107357589667,0.23008737127293516,4.0,0,23.0
12,3,Chris Jericho,0.09813084112144947,0.1309496298602688,0.2290804709817183,5.0,0,21.0
12,3,Ralph Macchio,0.09813084112144947,0.12979517178889918,0.22792601291034864,6.0,0,21.0
12,3,Romeo,0.09345794392518998,0.13040420447177958,0.22386214839696955,7.0,0,20.0
12,3,Kirstie Alley,0.09813084112144947,0.11229006743780806,0.21042090855925755,8.0,0,21.0
12,3,Sugar Ray Leonard,0.09345794392518998,0.010194553964577547,0.10365249788976753,9.0,0,20.0
12,3,Wendy Williams,0.07009345794389249,0.0,0.07009345794389249,10.0,1,15.0
12,4,Hines Ward,0.12135922330091196,0.1415603006952753,0.2629195239961873,1.0,0,25.0
12,4,Chelsea Kane,0.12621359223294845,0.1306427198951794,0.2568563121281279,2.0,0,26.0
12,4,Ralph Macchio,0.12135922330091196,0.12835673090009664,0.24971595420100862,3.0,0,25.0
12,4,Chris Jericho,0.11165048543683902,0.1373449948691777,0.2489954803060167,4.0,0,23.0
12,4,Petra Nemcova,0.11165048543683902,0.13461980340843183,0.24627028884527086,5.0,0,23.0
12,4,Romeo,0.11165048543683902,0.12678274714624144,0.23843323258308047,6.0,0,23.0
12,4,Kirstie Alley,0.10679611650480253,0.10078164874754546,0.207577765252348,7.0,0,22.0
12,4,Kendra Wilkinson,0.08737864077665662,0.09991105433805221,0.18728969511470883,9.0,1,18.0
12,4,Sugar Ray Leonard,0.10194174757276606,0.0,0.10194174757276606,9.0,0,21.0
12,5,Chelsea Kane,0.13402061855663194,0.22420900849761813,0.3582296270542501,1.0,0,26.0
12,5,Petra Nemcova,0.11340206185561165,0.2069540110391374,0.32035607289474904,2.0,0,22.0
12,5,Chris Jericho,0.13402061855663194,0.17144968144524547,0.3054703000018774,3.0,0,26.0
12,5,Hines Ward,0.13917525773188702,0.12021187280950163,0.2593871305413886,4.0,0,27.0
12,5,Ralph Macchio,0.11340206185561165,0.14472007622900893,0.2581221380846206,5.0,0,22.0
12,5,Romeo,0.13402061855663194,0.12055850320647395,0.2545791217631059,6.0,0,26.0
12,5,Kendra Wilkinson,0.11340206185561165,0.011896846773014523,0.12529890862862617,8.0,1,22.0
12,5,Kirstie Alley,0.11855670103086673,0.0,0.11855670103086673,8.0,0,23.0
12,6,Chelsea Kane,0.15555555555546915,0.3283630096902245,0.48391856524569365,1.0,0,28.0
12,6,Romeo,0.15555555555546915,0.22080359340498512,0.3763591489604543,2.0,0,28.0
12,6,Hines Ward,0.14999999999991667,0.17923599512997676,0.32923599512989343,3.0,0,27.0
12,6,Chris Jericho,0.12222222222215433,0.1687793216083491,0.2910015438305034,4.0,0,22.0
12,6,Kirstie Alley,0.14444444444436422,0.06589502657368536,0.21033947101804956,5.0,0,26.0
12,6,Kendra Wilkinson,0.13888888888881173,0.03692305359277915,0.17581194248159088,6.0,0,25.0
12,6,Ralph Macchio,0.13333333333325928,0.0,0.13333333333325928,7.0,1,24.0
12,7,Hines Ward,0.17506631299725461,0.31900427219273525,0.49407058518998986,1.0,0,33.0
12,7,Chelsea Kane,0.16976127320945902,0.31905679718912927,0.48881807039858827,2.0,0,32.0
12,7,Ralph Macchio,0.17506631299725461,0.1556828096355975,0.3307491226328521,3.0,0,33.0
12,7,Kendra Wilkinson,0.16180371352776562,0.115859102010612,0.2776628155383776,4.0,0,30.5
12,7,Romeo,0.15915119363386784,0.09039701897192595,0.2495482126057938,5.0,0,30.0
12,7,Kirstie Alley,0.15915119363386784,0.0,0.15915119363386784,6.0,1,30.0
12,8,Chelsea Kane,0.21153846153829883,0.518880552480516,0.7304190140188148,1.0,0,27.5
12,8,Hines Ward,0.20769230769214794,0.41835937203401585,0.6260516797261638,2.0,0,27.0
12,8,Kirstie Alley,0.20384615384599705,0.023990811370608073,0.22783696521660513,3.0,0,26.5
12,8,Ralph Macchio,0.17692307692294085,0.03876926411486012,0.21569234103780097,5.0,1,23.0
12,8,Romeo,0.19999999999984616,0.0,0.19999999999984616,5.0,0,26.0
12,9,Chelsea Kane,0.31063829787207603,0.4789006783193164,0.7895389761913925,1.0,0,36.5
12,9,Hines Ward,0.2553191489359529,0.41650434039205314,0.6718234893280061,2.0,0,30.0
12,9,Kirstie Alley,0.22978723404235762,0.1045949812886305,0.3343822153309881,3.0,0,27.0
12,9,Ralph Macchio,0.20425531914876233,0.0,0.20425531914876233,4.0,1,24.0
12,10,Chelsea Kane,0.3396948007109107,0.5030435814520897,0.8427383821630003,1.0,0,29.666600000000003
12,10,Kirstie Alley,0.3206103985770336,0.0,0.3206103985770336,3.0,1,27.999899999999997
12,10,Hines Ward,0.3396948007109107,0.49695641854791034,0.836651219258821,3.0,1,29.666600000000003
13,1,Ricki Lake,0.09216589861746906,0.11218000818987443,0.2043459068073435,1.0,0,20.0
13,1,Chynna Phillips,0.10138248847921597,0.09678889724042912,0.1981713857196451,2.0,0,22.0
13,1,J.R. Martinez,0.10138248847921597,0.09678889724042912,0.1981713857196451,2.0,0,22.0
13,1,Kristin Cavallari,0.0875576036865956,0.1101270470770349,0.1976846507636305,4.0,0,19.0
13,1,Hope Solo,0.0967741935483425,0.08889988398184087,0.1856740775301834,5.0,0,21.0
13,1,Carson Kressley,0.07834101382484869,0.10602112485135594,0.18436213867620463,6.0,0,17.0
13,1,Chaz Bono,0.07834101382484869,0.10602112485135594,0.18436213867620463,6.0,0,17.0
13,1,David Arquette,0.08294930875572215,0.0827410006433223,0.16569030939904444,8.0,0,18.0
13,1,Nancy Grace,0.07373271889397524,0.08857594585816182,0.16230866475213707,9.0,0,16.0
13,1,Rob Kardashian,0.07373271889397524,0.08857594585816182,0.16230866475213707,9.0,0,16.0
13,1,Metta World Peace (Ron),0.06451612903222834,0.02328012420803374,0.08779625324026208,12.0,1,14.0
13,1,Elisabetta Canalis,0.06912442396310178,0.0,0.06912442396310178,12.0,0,15.0
13,2,Kristin Cavallari,0.09865470852013514,0.1360304958409173,0.23468520436105245,1.0,0,22.0
13,2,Nancy Grace,0.09417040358740172,0.13726843705022088,0.2314388406376226,2.0,0,21.0
13,2,Ricki Lake,0.10313901345286855,0.1239964240979347,0.22713543755080323,3.0,0,23.0
13,2,J.R. Martinez,0.09865470852013514,0.12779554008376748,0.22645024860390262,4.0,0,22.0
13,2,Hope Solo,0.0852017937219349,0.1123552315820572,0.1975570253039921,5.0,0,19.0
13,2,Chynna Phillips,0.09417040358740172,0.09734886290924501,0.19151926649664675,6.0,0,21.0
13,2,Rob Kardashian,0.09417040358740172,0.09298181652352469,0.18715222011092641,7.0,0,21.0
13,2,Elisabetta Canalis,0.09417040358740172,0.07928109384974101,0.17345149743714272,8.0,0,21.0
13,2,Chaz Bono,0.07623318385646806,0.05659618126975714,0.1328293651262252,9.0,0,17.0
13,2,David Arquette,0.08071748878920147,0.036345916792834596,0.11706340558203607,10.0,0,18.0
13,2,Carson Kressley,0.08071748878920147,0.0,0.08071748878920147,11.0,1,18.0
13,3,Chynna Phillips,0.10970464135016468,0.15020919030865615,0.2599138316588208,1.0,0,26.0
13,3,J.R. Martinez,0.10970464135016468,0.15020919030865615,0.2599138316588208,1.0,0,26.0
13,3,Rob Kardashian,0.10126582278476741,0.14372016595210407,0.2449859887368715,3.0,0,24.0
13,3,Ricki Lake,0.11392405063286333,0.12960141170860423,0.24352546234146755,4.0,0,27.0
13,3,Kristin Cavallari,0.10126582278476741,0.13425952660470963,0.23552534938947706,5.0,0,24.0
13,3,Hope Solo,0.10126582278476741,0.12770524018089097,0.2289710629656584,6.0,0,24.0
13,3,David Arquette,0.10126582278476741,0.08115444611382913,0.18242026889859653,7.0,0,24.0
13,3,Nancy Grace,0.08860759493667147,0.07274718081381762,0.1613547757504891,8.0,0,21.0
13,3,Carson Kressley,0.09704641350206876,0.0,0.09704641350206876,9.0,0,23.0
13,3,Chaz Bono,0.07594936708857555,0.010393648008732029,0.08634301509730759,10.0,1,18.0
13,4,Rob Kardashian,0.11483253588511252,0.17892266104588114,0.29375519693099367,1.0,0,24.0
13,4,J.R. Martinez,0.12440191387553858,0.16320240439009168,0.28760431826563027,2.0,0,26.0
13,4,Ricki Lake,0.13875598086117763,0.11973229680983123,0.25848827767100885,3.0,0,29.0
13,4,Hope Solo,0.11483253588511252,0.14024569255071362,0.25507822843582617,4.0,0,24.0
13,4,Chynna Phillips,0.10047846889947346,0.14846771624154437,0.24894618514101782,5.0,0,21.0
13,4,David Arquette,0.1100478468898995,0.10297363359964368,0.21302148048954317,6.0,0,23.0
13,4,Nancy Grace,0.10047846889947346,0.10302180338418422,0.2035002722836577,7.0,0,21.0
13,4,Chaz Bono,0.10047846889947346,0.043433791978109995,0.14391226087758346,8.0,0,21.0
13,4,Carson Kressley,0.09569377990426044,0.0,0.09569377990426044,9.0,1,20.0
13,5,Rob Kardashian,0.1329787234041846,0.2042179332056729,0.33719665660985754,1.0,0,25.0
13,5,J.R. Martinez,0.14893617021268674,0.1608604896129143,0.309796659825601,2.0,0,28.0
13,5,Ricki Lake,0.1276595744680172,0.16673979853568813,0.29439937300370533,3.0,0,24.0
13,5,Hope Solo,0.1276595744680172,0.16464072733648596,0.29230030180450317,4.0,0,24.0
13,5,David Arquette,0.1329787234041846,0.13897731620890005,0.2719560396130847,5.0,0,25.0
13,5,Nancy Grace,0.11702127659568244,0.13302742467787554,0.250048701273558,6.0,0,22.0
13,5,Chaz Bono,0.11170212765951507,0.031536310422463125,0.1432384380819782,7.0,0,21.0
13,5,Carson Kressley,0.10106382978718029,0.0,0.10106382978718029,8.0,1,19.0
13,6,Ricki Lake,0.17469879518061768,0.17976506359618752,0.3544638587768052,1.0,0,29.0
13,6,J.R. Martinez,0.17469879518061768,0.17508743886378186,0.34978623404439957,2.0,0,29.0
13,6,Rob Kardashian,0.1325301204818479,0.20439158489697035,0.33692170537881827,3.0,0,22.0
13,6,Nancy Grace,0.14457831325292497,0.1536223432383004,0.2982006564912254,4.0,0,24.0
13,6,David Arquette,0.13855421686738642,0.15270994498667695,0.29126416185406334,5.0,0,23.0
13,6,Hope Solo,0.1204819277107708,0.13442362441808292,0.25490555212885374,6.0,0,20.0
13,6,Chaz Bono,0.11445783132523227,0.0,0.11445783132523227,7.0,1,19.0
13,7,Rob Kardashian,0.1740614334469802,0.3535199897175283,0.5275814231645085,1.0,0,25.5
13,7,Ricki Lake,0.18088737201352842,0.29979458756611443,0.4806819595796429,2.0,0,26.5
13,7,J.R. Martinez,0.16382252559715782,0.2817935274103493,0.4456160530075071,3.0,0,24.0
13,7,Hope Solo,0.17064846416370605,0.06297868075602363,0.2336271449197297,4.0,0,25.0
13,7,David Arquette,0.1604095563138837,0.0,0.1604095563138837,5.0,0,23.5
13,7,Nancy Grace,0.15017064846406133,0.0019132145499843754,0.15208386301404572,6.0,1,22.0
13,8,Ricki Lake,0.20077220077204574,0.3705286197460734,0.5713008205181191,1.0,0,26.0
13,8,J.R. Martinez,0.23166023166005278,0.24278872042939262,0.4744489520894454,2.0,0,30.0
13,8,Rob Kardashian,0.1969111969110449,0.2057558099115114,0.4026670068225563,3.0,0,25.5
13,8,Hope Solo,0.20077220077204574,0.18092684991302257,0.3816990506850683,4.0,0,26.0
13,8,Nancy Grace,0.1698841698840387,0.0,0.1698841698840387,5.0,1,22.0
13,9,Ricki Lake,0.28270077088909007,0.4538980246987658,0.7365987955878559,1.0,0,33.4999
13,9,J.R. Martinez,0.23628791682645392,0.31488803828134454,0.5511759551077985,2.0,0,28.0
13,9,Rob Kardashian,0.2742610728312995,0.23121393701988965,0.5054750098511892,3.0,0,32.4998
13,9,Hope Solo,0.2067502394523127,0.0,0.2067502394523127,4.0,1,24.4998
13,10,J.R. Martinez,0.333332938853754,0.7707662169380115,1.1040991557917654,1.0,0,28.1665
13,10,Ricki Lake,0.33136133188756944,0.0,0.33136133188756944,3.0,1,27.999899999999997
13,10,Rob Kardashian,0.3353057292574932,0.22923378306198847,0.5645395123194816,3.0,1,28.333199999999998
14,1,Gladys Knight,0.08518518518515364,0.1587690223630438,0.24395420754819744,1.0,0,23.0
14,1,Jack Wagner,0.08518518518515364,0.1587690223630438,0.24395420754819744,1.0,0,23.0
14,1,Roshon Fegan,0.08518518518515364,0.1587690223630438,0.24395420754819744,1.0,0,23.0
14,1,Sherri Sheperd,0.08518518518515364,0.1587690223630438,0.24395420754819744,1.0,0,23.0
14,1,William Levy,0.08888888888885597,0.1290784939796337,0.21796738286848966,5.0,0,24.0
14,1,Jaleel White,0.09629629629626063,0.05760345502054381,0.15389975131680445,6.0,0,26.0
14,1,Katherine Jenkins,0.09629629629626063,0.05760345502054381,0.15389975131680445,6.0,0,26.0
14,1,Donald Driver,0.07777777777774897,0.06031925326355174,0.13809703104130072,8.0,0,21.0
14,1,Maria Menounos,0.07777777777774897,0.06031925326355174,0.13809703104130072,8.0,0,21.0
14,1,Gavin DeGraw,0.07407407407404665,0.0,0.07407407407404665,10.0,0,20.0
14,1,Martina Navratilova,0.07407407407404665,0.0,0.07407407407404665,10.0,0,20.0
14,1,Melissa Gilbert,0.07407407407404665,0.0,0.07407407407404665,10.0,0,20.0
14,2,Jaleel White,0.08178438661706998,0.15473868059905102,0.23652306721612099,1.0,0,22.0
14,2,Sherri Sheperd,0.0855018587360277,0.1230015996447099,0.20850345838073758,2.0,0,23.0
14,2,Donald Driver,0.08921933085498543,0.10266848939738481,0.19188782025237022,3.0,0,24.0
14,2,Maria Menounos,0.09293680297394315,0.09799684560711756,0.1909336485810607,4.0,0,25.0
14,2,William Levy,0.09293680297394315,0.09799684560711756,0.1909336485810607,4.0,0,25.0
14,2,Gladys Knight,0.0706319702601968,0.11674987914616751,0.18738184940636432,6.0,0,19.0
14,2,Jack Wagner,0.07806691449811225,0.10005001914560537,0.1781169336437176,7.0,0,21.0
14,2,Katherine Jenkins,0.09665427509290088,0.07908290060980637,0.17573717570270725,8.0,0,26.0
14,2,Roshon Fegan,0.09665427509290088,0.07908290060980637,0.17573717570270725,8.0,0,26.0
14,2,Gavin DeGraw,0.07806691449811225,0.03285171159730244,0.1109186260954147,10.0,0,21.0
14,2,Martina Navratilova,0.06319702602228135,0.015780128035930995,0.07897715405821235,12.0,1,17.0
14,2,Melissa Gilbert,0.07434944237915452,0.0,0.07434944237915452,12.0,0,20.0
14,3,Roshon Fegan,0.0892857142856824,0.14989037685732465,0.23917609114300703,1.0,0,25.0
14,3,Jaleel White,0.0892857142856824,0.14078794184066884,0.23007365612635122,2.0,0,25.0
14,3,Maria Menounos,0.09642857142853699,0.12548023770574168,0.22190880913427868,3.0,0,27.0
14,3,Donald Driver,0.09285714285710969,0.12271240656205393,0.21556954941916362,4.0,0,26.0
14,3,William Levy,0.09999999999996428,0.10746234442061514,0.20746234442057943,5.0,0,28.0
14,3,Katherine Jenkins,0.10357142857139158,0.10027852640388638,0.20384995497527797,6.0,0,29.0
14,3,Sherri Sheperd,0.0857142857142551,0.08478907113414262,0.17050335684839774,7.0,0,24.0
14,3,Jack Wagner,0.0857142857142551,0.08269666997535388,0.16841095568960898,8.0,0,24.0
14,3,Gladys Knight,0.0857142857142551,0.047432718901948355,0.13314700461620346,9.0,0,24.0
14,3,Gavin DeGraw,0.0857142857142551,0.03846970619826467,0.12418399191251978,10.0,0,24.0
14,3,Melissa Gilbert,0.0857142857142551,0.0,0.0857142857142551,11.0,1,24.0
14,4,Maria Menounos,0.11158798283257014,0.16082523995652265,0.2724132227890928,1.0,0,26.0
14,4,Roshon Fegan,0.11158798283257014,0.16082523995652265,0.2724132227890928,1.0,0,26.0
14,4,Donald Driver,0.11587982832613053,0.1389389531768835,0.25481878150301407,3.0,0,27.0
14,4,Jaleel White,0.09442060085832858,0.14650710543983606,0.24092770629816462,4.0,0,22.0
14,4,William Levy,0.09442060085832858,0.13587851693545364,0.2302991177937822,5.0,0,22.0
14,4,Katherine Jenkins,0.10300429184544936,0.12193509484345905,0.2249393866889084,6.0,0,24.0
14,4,Gavin DeGraw,0.09871244635188897,0.07788883723389577,0.17660128358578475,7.0,0,23.0
14,4,Sherri Sheperd,0.09012875536476819,0.03434010495764551,0.1244688603224137,8.0,0,21.0
14,4,Melissa Gilbert,0.09442060085832858,0.022860907499781112,0.11728150835810969,9.0,0,22.0
14,4,Gladys Knight,0.0858369098712078,0.0,0.0858369098712078,10.0,1,20.0
14,5,Donald Driver,0.12053571428566048,0.18212293347457892,0.30265864776023943,1.0,0,27.0
14,5,Roshon Fegan,0.11607142857137676,0.16808517537477755,0.2841566039461543,2.0,0,26.0
14,5,Maria Menounos,0.12053571428566048,0.159206076999773,0.27974179128543347,3.0,0,27.0
14,5,Katherine Jenkins,0.1294642857142279,0.14907652359310938,0.27854080930733727,4.0,0,29.0
14,5,William Levy,0.1294642857142279,0.14907652359310938,0.27854080930733727,4.0,0,29.0
14,5,Jaleel White,0.10714285714280931,0.11465868316264037,0.22180154030544968,6.0,0,24.0
14,5,Gavin DeGraw,0.0848214285713907,0.062296127466541486,0.1471175560379322,7.0,0,19.0
14,5,Gladys Knight,0.09821428571424187,0.015477956335469938,0.11369224204971182,8.0,0,22.0
14,5,Melissa Gilbert,0.09374999999995816,0.0,0.09374999999995816,9.0,1,21.0
14,6,Maria Menounos,0.11627899765615014,0.21320649324085186,0.329485490897002,1.0,0,29.999899999999997
14,6,Donald Driver,0.13178291569003028,0.17209970536078822,0.30388262105081854,2.0,0,33.9999
14,6,William Levy,0.1395352623049212,0.14645992799061686,0.28599519029553805,3.0,0,36.0
14,6,Roshon Fegan,0.10852665104125923,0.17702525061212643,0.2855519016533857,4.0,0,27.9998
14,6,Jaleel White,0.14341046661748955,0.13364324411746178,0.27705371073495133,5.0,0,36.9998
14,6,Katherine Jenkins,0.15116281323238043,0.10800346674729051,0.25916627997967095,6.0,0,38.9999
14,6,Melissa Gilbert,0.116279385254101,0.049561911930864275,0.16584129718496526,7.0,0,30.0
14,6,Gladys Knight,0.0930235082032808,0.0,0.0930235082032808,8.0,1,24.0
14,7,Maria Menounos,0.15531335149855297,0.20913798320889215,0.3644513347074451,1.0,0,28.5
14,7,Katherine Jenkins,0.1471389645775765,0.18805382849937988,0.3351927930769564,2.0,0,27.0
14,7,Donald Driver,0.144414168937251,0.18184404304614607,0.3262582119833971,3.0,0,26.5
14,7,William Levy,0.144414168937251,0.15964012174967387,0.3040542906869249,4.0,0,26.5
14,7,Roshon Fegan,0.14168937329692552,0.1620428680020403,0.3037322412989658,5.0,0,26.0
14,7,Jaleel White,0.13896457765660003,0.09928115549386775,0.23824573315046776,6.0,0,25.5
14,7,Melissa Gilbert,0.12806539509529807,0.0,0.12806539509529807,7.0,1,23.5
14,8,Donald Driver,0.1681957186543314,0.22485699174824073,0.3930527104025721,1.0,0,27.5
14,8,Maria Menounos,0.1620795107032648,0.20900673219237775,0.3710862428956425,2.0,0,26.5
14,8,Katherine Jenkins,0.1681957186543314,0.20191720187555603,0.3701129205298874,3.0,0,27.5
14,8,William Levy,0.174311926605398,0.1861591081979457,0.3604710348033437,4.0,0,28.5
14,8,Melissa Gilbert,0.1559633027521982,0.0,0.1559633027521982,6.0,1,25.5
14,8,Roshon Fegan,0.1712538226298647,0.17805996598587978,0.34931378861574447,6.0,1,28.0
14,9,Donald Driver,0.24782608695630623,0.6231718530291045,0.8709979399854108,1.0,0,28.5
14,9,William Levy,0.252173913043259,0.3409707095001768,0.5931446225434358,2.0,0,29.0
14,9,Maria Menounos,0.2565217391302117,0.03585743747071871,0.29237917660093043,3.0,0,29.5
14,9,Katherine Jenkins,0.24347826086935348,0.0,0.24347826086935348,4.0,1,28.0
14,10,Donald Driver,0.3320893016254516,0.6011131525486989,0.9332024541741505,1.0,0,29.666600000000003
14,10,William Levy,0.3320893016254516,0.3988868474513011,0.7309761490767527,3.0,1,29.666600000000003
14,10,Katherine Jenkins,0.3358213967479774,0.0,0.3358213967479774,3.0,1,30.0
15,1,Shawn Johnson,0.07956600361660776,0.14538742932915272,0.22495343294576048,1.0,0,22.0
15,1,Sabrina Bryan,0.08137432188062156,0.12512609034542513,0.2065004122260467,2.0,0,22.5
15,1,Apolo Anton Ohno,0.07956600361660776,0.12686610273000679,0.20643210634661455,3.0,0,22.0
15,1,Gilles Marini,0.086799276672663,0.11218277760253456,0.19898205427519755,4.0,0,24.0
15,1,Emmitt Smith,0.08860759493667682,0.10079423322873414,0.18940182816541096,5.0,0,24.5
15,1,Drew Lachey,0.07775768535259395,0.10367634505174607,0.18143403040434003,6.0,0,21.5
15,1,Helio Castroneves,0.07775768535259395,0.10367634505174607,0.18143403040434003,6.0,0,21.5
15,1,Kelly Monaco,0.07775768535259395,0.10367634505174607,0.18143403040434003,6.0,0,21.5
15,1,Melissa Rycroft,0.07594936708858013,0.05555681731064275,0.13150618439922288,9.0,0,21.0
15,1,Joey Fatone,0.07414104882456632,0.0166063056556553,0.09074735448022161,10.0,0,20.5
15,1,Bristol Palin,0.07052441229653869,0.0,0.07052441229653869,11.0,0,19.5
15,1,Kirstie Alley,0.06871609403252488,0.0017400123845817377,0.07045610641710662,12.0,0,19.0
15,1,Pamela Anderson,0.06148282097646963,0.0047111962580285785,0.0661940172344982,13.0,1,17.0
15,2,Emmitt Smith,0.08152173913040525,0.13005319568277443,0.21157493481317968,1.0,0,22.5
15,2,Melissa Rycroft,0.08514492753620104,0.11773411056493129,0.20287903810113234,2.0,0,23.5
15,2,Gilles Marini,0.09239130434779262,0.10899744397613706,0.20138874832392967,3.0,0,25.5
15,2,Sabrina Bryan,0.09420289855069051,0.10486869096678789,0.1990715895174784,4.0,0,26.0
15,2,Shawn Johnson,0.09057971014489472,0.10445808555955739,0.19503779570445212,5.0,0,25.0
15,2,Apolo Anton Ohno,0.08876811594199682,0.10139130519006649,0.1901594211320633,6.0,0,24.5
