season,week,celebrity_name,judge_rank,audience_rank,final_rank,pred_eliminated,survival_prob
17,4,Amber Riley,1.0,1.0,1.0,0,1.0
17,4,Corbin Bleu,1.0,1.0,1.0,0,1.0
17,4,Elizabeth Berkley Lauren,1.0,1.0,1.0,0,1.0
17,4,Christina Milian,4.0,4.0,4.0,0,0.976263722318477
17,4,Leah Remini,4.0,5.0,5.0,0,0.9760529676205218
17,4,"Nicole ""Snooki"" Polizzi",4.0,6.0,6.0,0,0.9497931909720739
17,4,Jack Osbourne,4.0,7.0,7.0,0,0.9084570301275929
17,4,Brant Daugherty,8.0,8.0,8.0,0,0.8600682549215211
17,4,Bill Engvall,8.0,9.0,9.0,0,0.8077580195354013
17,4,Valerie Harper,10.0,10.0,10.0,1,0.6694088171520736
17,5,Christina Milian,1.0,1.0,1.0,0,1.0
17,5,Corbin Bleu,1.0,4.0,2.0,0,0.9887954081898483
17,5,"Nicole ""Snooki"" Polizzi",3.0,5.0,3.0,0,0.9403131337935373
17,5,Elizabeth Berkley Lauren,6.0,2.0,3.0,0,0.945549737911173
17,5,Brant Daugherty,3.0,6.0,5.0,0,0.9067094533575695
17,5,Amber Riley,6.0,3.0,5.0,0,0.9444442374980143
17,5,Jack Osbourne,3.0,7.0,7.0,0,0.8901564446498692
17,5,Bill Engvall,8.0,9.0,8.0,1,0.7444213835360316
17,5,Leah Remini,9.0,8.0,8.0,0,0.8287756931128505
17,6,Amber Riley,1.0,2.0,1.0,0,0.9931107492865959
17,6,Elizabeth Berkley Lauren,2.0,4.0,2.0,0,0.971439096456853
17,6,"Nicole ""Snooki"" Polizzi",4.0,3.0,3.0,0,0.949302961169302
17,6,Corbin Bleu,6.0,1.0,3.0,0,0.9365217321548557
17,6,Brant Daugherty,3.0,5.0,5.0,0,0.9301888378210084
17,6,Leah Remini,5.0,6.0,6.0,0,0.855908585167763
17,6,Jack Osbourne,7.0,7.0,7.0,0,0.8197317618359066
17,6,Bill Engvall,8.0,8.0,8.0,0,0.6774093427151444
17,7,Corbin Bleu,1.0,1.0,1.0,0,0.9554034341041853
17,7,Amber Riley,1.0,4.0,2.0,0,0.9164387670805909
17,7,"Nicole ""Snooki"" Polizzi",5.0,2.0,3.0,0,0.8841125061936903
17,7,Brant Daugherty,3.0,5.0,4.0,0,0.865079036845666
17,7,Elizabeth Berkley Lauren,5.0,3.0,4.0,0,0.8667103014541576
17,7,Jack Osbourne,3.0,7.0,6.0,0,0.8311342302852335
17,7,Leah Remini,7.0,6.0,7.0,0,0.7758411616567875
17,7,Bill Engvall,8.0,8.0,8.0,1,0.6251549517041287
17,8,Corbin Bleu,1.0,2.0,1.0,0,0.9253487282055706
17,8,Amber Riley,3.0,1.0,2.0,0,0.8866694209963957
17,8,Jack Osbourne,1.0,6.0,3.0,0,0.8294687221247462
17,8,Leah Remini,3.0,5.0,4.0,0,0.8107664209292968
17,8,Brant Daugherty,5.0,4.0,5.0,0,0.8125040435906534
17,8,Elizabeth Berkley Lauren,6.0,3.0,5.0,0,0.7948439102628473
17,8,Bill Engvall,7.0,7.0,7.0,1,0.5481728099452288
17,9,Corbin Bleu,1.0,1.0,1.0,0,0.930127205959539
17,9,Elizabeth Berkley Lauren,2.0,3.0,2.0,0,0.8422930422449086
17,9,Jack Osbourne,3.0,4.0,3.0,0,0.7805875608040043
17,9,Amber Riley,5.0,2.0,3.0,0,0.7870793937293341
17,9,Leah Remini,3.0,5.0,5.0,0,0.7805687267812749
17,9,Bill Engvall,6.0,6.0,6.0,1,0.4765589157870178
17,10,Corbin Bleu,2.0,1.0,1.0,0,0.8616267544612988
17,10,Amber Riley,1.0,3.0,2.0,0,0.8141541522012464
17,10,Jack Osbourne,3.0,2.0,3.0,0,0.7410109260660471
17,10,Leah Remini,4.0,4.0,4.0,0,0.6603519903470768
17,10,Bill Engvall,5.0,5.0,5.0,1,0.43060983233425765
17,11,Corbin Bleu,2.0,2.0,1.0,1,0.393923037838082
17,11,Jack Osbourne,3.0,1.0,1.0,0,0.2757953512325182
17,11,Amber Riley,1.0,4.0,3.0,1,0.3539947281191531
17,11,Bill Engvall,4.0,3.0,4.0,1,0.0
18,1,Amy Purdy,3.0,2.0,1.0,0,1.0
18,1,Danica McKellar,3.0,2.0,1.0,0,1.0
18,1,Meryl Davis,3.0,2.0,1.0,0,1.0
18,1,Charlie White,1.0,6.0,4.0,0,1.0
18,1,Candace Cameron Bure,2.0,5.0,4.0,0,1.0
18,1,Cody Simpson,6.0,1.0,4.0,0,0.988305221970553
18,1,Drew Carey,7.0,7.0,7.0,0,0.9408190328453944
18,1,James Maslow,7.0,7.0,7.0,0,0.9408190328453944
18,1,NeNe Leakes,7.0,7.0,7.0,0,0.9408190328453944
18,1,Sean Avery,10.0,10.0,10.0,0,0.8717398618829282
18,1,Diana Nyad,11.0,11.0,11.0,0,0.8106995156658641
18,1,Billy Dee Williams,12.0,12.0,12.0,1,0.7572123582828816
18,2,Charlie White,1.0,3.0,1.0,0,1.0
18,2,James Maslow,1.0,3.0,1.0,0,1.0
18,2,Meryl Davis,1.0,3.0,1.0,0,1.0
18,2,Amy Purdy,4.0,1.0,4.0,0,0.9983620284713425
18,2,Danica McKellar,4.0,1.0,4.0,0,0.9983620284713425
18,2,Cody Simpson,6.0,7.0,6.0,0,0.9522529635414718
18,2,Candace Cameron Bure,7.0,6.0,6.0,0,0.9502976417806328
18,2,Drew Carey,7.0,8.0,8.0,0,0.9047667744163131
18,2,NeNe Leakes,7.0,8.0,8.0,0,0.9047667744163131
18,2,Sean Avery,7.0,10.0,10.0,1,0.8770235298144268
18,2,Billy Dee Williams,11.0,11.0,11.0,1,0.7057042856775908
18,3,Meryl Davis,1.0,1.0,1.0,0,1.0
18,3,James Maslow,2.0,2.0,2.0,0,0.9866161272944134
18,3,Amy Purdy,2.0,3.0,3.0,0,0.9631186861228302
18,3,Danica McKellar,2.0,3.0,3.0,0,0.9631186861228302
18,3,Charlie White,2.0,5.0,5.0,0,0.9437527775762214
18,3,Cody Simpson,6.0,6.0,6.0,0,0.9070342468949822
18,3,Candace Cameron Bure,7.0,7.0,7.0,0,0.847228778083576
18,3,NeNe Leakes,8.0,9.0,8.0,0,0.8110500200433575
18,3,Drew Carey,9.0,8.0,8.0,0,0.8049636171252739
18,4,Meryl Davis,1.0,2.0,1.0,0,1.0
18,4,James Maslow,2.0,1.0,1.0,0,1.0
18,4,Amy Purdy,3.0,4.0,3.0,0,0.9633426188464694
18,4,Charlie White,4.0,3.0,3.0,0,0.967133205036093
18,4,Drew Carey,4.0,6.0,5.0,0,0.8888463685619719
18,4,Danica McKellar,6.0,5.0,6.0,0,0.9280714308569267
18,4,NeNe Leakes,6.0,8.0,7.0,0,0.8381782382340145
18,4,Cody Simpson,8.0,7.0,8.0,0,0.8512650435141117
18,4,Candace Cameron Bure,9.0,9.0,9.0,0,0.7845399727211106
18,5,James Maslow,1.0,2.0,1.0,0,1.0
18,5,Danica McKellar,2.0,1.0,1.0,0,0.9984696904102763
18,5,Charlie White,3.0,4.0,3.0,0,0.9708372257978455
18,5,Amy Purdy,3.0,5.0,4.0,0,0.9668007169163725
18,5,Meryl Davis,5.0,3.0,4.0,0,0.9594529349146954
18,5,NeNe Leakes,5.0,6.0,6.0,0,0.8677535738942982
18,5,Candace Cameron Bure,7.0,8.0,7.0,0,0.7962059384201146
18,5,Cody Simpson,8.0,7.0,7.0,0,0.8220377827204424
18,5,Drew Carey,9.0,9.0,9.0,1,0.7305863504520255
18,6,Meryl Davis,1.0,3.0,1.0,0,0.9583924555726846
18,6,Amy Purdy,2.0,2.0,1.0,0,0.9469829113520845
18,6,James Maslow,5.0,1.0,3.0,0,0.9242284662860324
18,6,Danica McKellar,3.0,4.0,4.0,0,0.8941653233068892
18,6,Charlie White,3.0,5.0,5.0,0,0.8897115814793525
18,6,NeNe Leakes,6.0,6.0,6.0,0,0.8032551771759391
18,6,Drew Carey,7.0,7.0,7.0,0,0.7141809191650744
18,6,Candace Cameron Bure,7.0,8.0,8.0,1,0.6540980851750096
18,7,Meryl Davis,1.0,4.0,1.0,0,0.9210587567694041
18,7,Charlie White,5.0,1.0,2.0,0,0.8676123666037217
18,7,Amy Purdy,2.0,5.0,3.0,0,0.8849957429836788
18,7,Danica McKellar,4.0,3.0,3.0,0,0.8619887061584093
18,7,James Maslow,6.0,2.0,5.0,0,0.8351576314481505
18,7,Candace Cameron Bure,3.0,7.0,6.0,0,0.6914815109684489
18,7,NeNe Leakes,7.0,6.0,7.0,1,0.7174505317521667
18,8,Amy Purdy,1.0,4.0,1.0,0,0.8623473648111945
18,8,Meryl Davis,4.0,1.0,1.0,0,0.8408027877143405
18,8,Charlie White,1.0,5.0,3.0,0,0.8443324453692524
18,8,Danica McKellar,3.0,3.0,3.0,0,0.850290515235759
18,8,James Maslow,4.0,2.0,3.0,0,0.8277092875652476
18,8,Candace Cameron Bure,4.0,6.0,6.0,1,0.6298703475996181
18,9,Amy Purdy,2.0,1.0,1.0,0,0.8567964233325447
18,9,Meryl Davis,1.0,4.0,2.0,0,0.8486728505461469
18,9,Charlie White,3.0,2.0,2.0,0,0.8067166671941912
18,9,James Maslow,3.0,3.0,4.0,0,0.7994918024224543
18,9,Candace Cameron Bure,5.0,5.0,5.0,1,0.6004392335662767
18,10,Amy Purdy,2.0,2.0,1.0,1,0.39387284619968854
18,10,James Maslow,3.0,1.0,1.0,0,0.3489984925992067
18,10,Meryl Davis,1.0,4.0,3.0,1,0.3785426285258644
18,10,Candace Cameron Bure,4.0,3.0,4.0,1,0.06299453183969184
19,1,Bethany Mota,3.0,3.0,1.0,0,1.0
19,1,Lea Thompson,3.0,3.0,1.0,0,1.0
19,1,Randy Couture,5.0,2.0,3.0,0,1.0
19,1,Jonathan Bennett,6.0,1.0,3.0,0,1.0
19,1,Alfonso Ribeiro,1.0,8.0,5.0,0,1.0
19,1,Sadie Robertson,2.0,7.0,5.0,0,1.0
19,1,Janel Parrish,7.0,5.0,7.0,0,0.9805637095395365
19,1,Tavis Smiley,7.0,5.0,7.0,0,0.9805637095395365
19,1,Tommy Chong,9.0,9.0,9.0,0,0.9345831016871454
19,1,Antonio Sabato Jr.,10.0,10.0,10.0,0,0.8632688784672728
19,1,Michael Waltrip,10.0,10.0,10.0,0,0.8632688784672728
19,1,Lolo Jones,12.0,12.0,12.0,0,0.809950500943569
19,1,Betsey Johnson,13.0,13.0,13.0,1,0.7556872332724577
19,2,Lea Thompson,1.0,4.0,1.0,0,1.0
19,2,Janel Parrish,2.0,3.0,1.0,0,1.0
19,2,Alfonso Ribeiro,4.0,2.0,3.0,0,0.9934724639254482
19,2,Sadie Robertson,5.0,1.0,3.0,0,0.9884099092757618
19,2,Bethany Mota,3.0,5.0,5.0,0,0.9825587050214406
19,2,Antonio Sabato Jr.,5.0,6.0,6.0,0,0.9528439847755462
19,2,Jonathan Bennett,7.0,7.0,7.0,0,0.9344014751990449
19,2,Randy Couture,8.0,8.0,8.0,0,0.888931656873486
19,2,Tavis Smiley,8.0,9.0,9.0,0,0.8637864120696059
19,2,Betsey Johnson,8.0,10.0,10.0,0,0.8618213711074416
19,2,Tommy Chong,8.0,11.0,11.0,0,0.8592054888033642
19,2,Michael Waltrip,12.0,12.0,12.0,1,0.7099673178728414
19,3,Bethany Mota,1.0,3.0,1.0,0,1.0
19,3,Janel Parrish,1.0,3.0,1.0,0,1.0
19,3,Tommy Chong,3.0,1.0,1.0,0,1.0
19,3,Alfonso Ribeiro,4.0,5.0,4.0,0,0.9562427563781163
19,3,Lea Thompson,7.0,2.0,4.0,0,0.9632480934860956
19,3,Sadie Robertson,4.0,6.0,6.0,0,0.9375580009773732
19,3,Jonathan Bennett,4.0,7.0,7.0,0,0.9285750228168923
19,3,Antonio Sabato Jr.,8.0,8.0,8.0,0,0.8781401922568934
19,3,Betsey Johnson,8.0,9.0,9.0,0,0.8642159079718649
19,3,Michael Waltrip,10.0,11.0,10.0,1,0.694009346665127
19,3,Randy Couture,11.0,10.0,10.0,0,0.8101530476515847
19,4,Alfonso Ribeiro,1.0,4.0,1.0,0,1.0
19,4,Lea Thompson,2.0,3.0,1.0,0,1.0
19,4,Sadie Robertson,3.0,2.0,1.0,0,0.9945534036540237
19,4,Janel Parrish,4.0,1.0,1.0,0,1.0
19,4,Bethany Mota,5.0,5.0,5.0,0,0.9598610495185177
19,4,Antonio Sabato Jr.,6.0,6.0,6.0,0,0.8808338351379421
19,4,Betsey Johnson,6.0,7.0,7.0,0,0.8628089795256606
19,4,Tommy Chong,8.0,8.0,8.0,0,0.8218903671393607
19,4,Michael Waltrip,9.0,10.0,9.0,0,0.6440691912270606
19,4,Jonathan Bennett,10.0,9.0,9.0,1,0.7683639662873851
19,5,Lea Thompson,2.0,2.0,1.0,0,1.0
19,5,Sadie Robertson,1.0,4.0,2.0,0,0.9914214750342218
19,5,Alfonso Ribeiro,2.0,3.0,2.0,0,0.9846624697065827
19,5,Janel Parrish,4.0,1.0,2.0,0,0.989850719640798
19,5,Bethany Mota,5.0,5.0,5.0,0,0.9302802214530091
19,5,Antonio Sabato Jr.,6.0,6.0,6.0,0,0.8799153465181844
19,5,Jonathan Bennett,7.0,8.0,7.0,0,0.7527863825918318
19,5,Tommy Chong,8.0,7.0,7.0,0,0.7449635103414104
19,5,Michael Waltrip,9.0,9.0,9.0,0,0.538351442945876
19,6,Alfonso Ribeiro,1.0,2.0,1.0,0,0.9942033537946962
19,6,Janel Parrish,4.0,1.0,2.0,0,0.9504609016134299
19,6,Bethany Mota,2.0,4.0,3.0,0,0.9429968137754761
19,6,Sadie Robertson,3.0,3.0,3.0,0,0.9535977936371118
19,6,Lea Thompson,5.0,5.0,5.0,0,0.8854398104591222
19,6,Jonathan Bennett,5.0,6.0,6.0,0,0.7964274300294594
19,6,Antonio Sabato Jr.,8.0,7.0,7.0,0,0.741164115822062
19,6,Michael Waltrip,7.0,9.0,8.0,1,0.5930925860762253
19,6,Tommy Chong,8.0,8.0,8.0,0,0.7012185228904838
19,7,Bethany Mota,1.0,2.0,1.0,0,0.9334620060877964
19,7,Janel Parrish,4.0,1.0,2.0,0,0.8876466249939057
19,7,Lea Thompson,2.0,4.0,3.0,0,0.8983624249810747
19,7,Alfonso Ribeiro,3.0,5.0,4.0,0,0.8674555976274421
19,7,Sadie Robertson,5.0,3.0,4.0,0,0.8259313661946254
19,7,Tommy Chong,6.0,7.0,6.0,0,0.6810068420681341
19,7,Antonio Sabato Jr.,7.0,6.0,6.0,0,0.6808835686873798
19,7,Michael Waltrip,8.0,8.0,8.0,1,0.4626836104760781
19,8,Bethany Mota,3.0,1.0,1.0,0,0.9359581834266806
19,8,Janel Parrish,1.0,4.0,2.0,0,0.9543867376684003
19,8,Alfonso Ribeiro,2.0,3.0,2.0,0,0.9413619807180382
19,8,Sadie Robertson,4.0,2.0,4.0,0,0.8938353292607423
19,8,Lea Thompson,5.0,5.0,5.0,0,0.8262284579904895
19,8,Tommy Chong,6.0,6.0,6.0,0,0.6395542063352088
19,8,Michael Waltrip,7.0,7.0,7.0,1,0.4104741771250686
19,9,Janel Parrish,1.0,3.0,1.0,0,0.916144961136946
19,9,Bethany Mota,3.0,1.0,1.0,0,0.8793289726854525
19,9,Alfonso Ribeiro,1.0,5.0,3.0,0,0.8884622713546908
19,9,Sadie Robertson,4.0,2.0,3.0,0,0.8480484909821928
19,9,Lea Thompson,5.0,4.0,5.0,0,0.8034520117207834
19,9,Tommy Chong,6.0,6.0,6.0,1,0.5642376571372216
19,10,Janel Parrish,1.0,3.0,1.0,0,0.8670687925779559
19,10,Alfonso Ribeiro,3.0,1.0,1.0,0,0.8131668716363738
19,10,Bethany Mota,2.0,4.0,3.0,0,0.814888872889555
19,10,Sadie Robertson,4.0,2.0,3.0,0,0.7585416490720781
19,10,Tommy Chong,5.0,5.0,5.0,1,0.4985853165531957
19,11,Alfonso Ribeiro,1.0,4.0,1.0,1,0.3027050685607229
19,11,Sadie Robertson,2.0,3.0,1.0,0,0.2528543189923005
19,11,Janel Parrish,3.0,2.0,1.0,1,0.33109733464316093
19,11,Bethany Mota,4.0,1.0,1.0,1,0.24163561792083943
20,1,Rumer Willis,1.0,3.0,1.0,0,1.0
20,1,Riker Lynch,2.0,2.0,1.0,0,1.0
20,1,Nastia Liukin,3.0,1.0,1.0,0,1.0
20,1,Robert Herjavec,4.0,4.0,4.0,0,0.9555307720918474
20,1,Chris Soules,5.0,5.0,5.0,0,0.9434821962727098
20,1,Michael Sam,5.0,5.0,5.0,0,0.9434821962727098
20,1,Noah Galloway,5.0,5.0,5.0,0,0.9434821962727098
20,1,Patti LaBelle,8.0,8.0,8.0,0,0.8920146719843649
20,1,Suzanne Somers,8.0,8.0,8.0,0,0.8920146719843649
20,1,Willow Shields,8.0,8.0,8.0,0,0.8920146719843649
20,1,Charlotte McKinney,11.0,11.0,11.0,0,0.7877133068786465
20,1,Redfoo,11.0,11.0,11.0,0,0.7877133068786465
20,2,Riker Lynch,2.0,1.0,1.0,0,1.0
20,2,Rumer Willis,2.0,1.0,1.0,0,1.0
20,2,Willow Shields,2.0,1.0,1.0,0,1.0
20,2,Nastia Liukin,1.0,4.0,4.0,0,1.0
20,2,Redfoo,5.0,5.0,5.0,0,0.9798117004071076
20,2,Robert Herjavec,6.0,6.0,6.0,0,0.9537131093063372
20,2,Patti LaBelle,6.0,8.0,7.0,0,0.9244272632043786
20,2,Suzanne Somers,6.0,8.0,7.0,0,0.9244272632043786
20,2,Michael Sam,6.0,10.0,9.0,0,0.9187786367774871
20,2,Noah Galloway,10.0,7.0,10.0,0,0.9116221641214968
20,2,Charlotte McKinney,11.0,12.0,11.0,1,0.7775873289713149
20,2,Chris Soules,12.0,11.0,11.0,0,0.8463521256861223
20,3,Nastia Liukin,1.0,3.0,1.0,0,1.0
20,3,Riker Lynch,1.0,3.0,1.0,0,1.0
20,3,Rumer Willis,3.0,1.0,1.0,0,0.9915962363332266
20,3,Willow Shields,4.0,2.0,4.0,0,0.9713269188463065
20,3,Noah Galloway,5.0,6.0,5.0,0,0.9126038135129209
20,3,Robert Herjavec,6.0,5.0,5.0,0,0.9108469790337388
20,3,Chris Soules,7.0,8.0,7.0,0,0.8431310319643971
20,3,Suzanne Somers,8.0,7.0,7.0,0,0.8496989066252011
20,3,Michael Sam,9.0,9.0,9.0,0,0.7885675485294492
20,3,Patti LaBelle,10.0,10.0,10.0,0,0.7772307238872203
20,3,Charlotte McKinney,10.0,11.0,11.0,1,0.669263772953904
20,4,Willow Shields,1.0,2.0,1.0,0,1.0
20,4,Nastia Liukin,2.0,1.0,1.0,0,1.0
20,4,Rumer Willis,3.0,3.0,3.0,0,0.9738614380055332
20,4,Riker Lynch,4.0,4.0,4.0,0,0.9639679714920693
20,4,Robert Herjavec,4.0,5.0,5.0,0,0.9373828292111684
20,4,Noah Galloway,6.0,6.0,6.0,0,0.8573824702007827
20,4,Michael Sam,7.0,7.0,7.0,0,0.8370034057266241
20,4,Patti LaBelle,7.0,8.0,8.0,0,0.8335881878999553
20,4,Suzanne Somers,9.0,9.0,9.0,0,0.784482556973166
20,4,Chris Soules,10.0,10.0,10.0,1,0.7547035423286201
20,5,Nastia Liukin,2.0,2.0,1.0,0,1.0
20,5,Riker Lynch,2.0,2.0,1.0,0,1.0
20,5,Rumer Willis,1.0,4.0,3.0,0,1.0
20,5,Willow Shields,4.0,1.0,3.0,0,0.9760837124314775
20,5,Noah Galloway,5.0,5.0,5.0,0,0.8116371792451095
20,5,Suzanne Somers,5.0,6.0,6.0,0,0.8046893494948694
20,5,Patti LaBelle,7.0,8.0,7.0,0,0.7629168277504998
20,5,Chris Soules,7.0,9.0,8.0,1,0.7256077489846862
20,5,Robert Herjavec,9.0,7.0,8.0,0,0.7462684967909803
20,6,Willow Shields,2.0,1.0,1.0,0,0.9277985788694829
20,6,Riker Lynch,1.0,3.0,2.0,0,0.933730109956478
20,6,Nastia Liukin,2.0,4.0,3.0,0,0.9057145753473776
20,6,Rumer Willis,4.0,2.0,3.0,0,0.8841023286410409
20,6,Noah Galloway,6.0,5.0,5.0,0,0.788283009179928
20,6,Chris Soules,5.0,8.0,6.0,0,0.7307115539556661
20,6,Patti LaBelle,6.0,7.0,6.0,0,0.7449999584754572
20,6,Robert Herjavec,8.0,6.0,8.0,1,0.7195359308997986
20,7,Willow Shields,2.0,2.0,1.0,0,0.9190355153818708
20,7,Nastia Liukin,1.0,4.0,2.0,0,0.9270809427103548
20,7,Riker Lynch,4.0,1.0,2.0,0,0.8709581378930644
20,7,Rumer Willis,4.0,3.0,4.0,0,0.8641317937465816
20,7,Noah Galloway,3.0,5.0,5.0,0,0.817967726731925
20,7,Robert Herjavec,6.0,6.0,6.0,0,0.6389932662462112
20,7,Chris Soules,6.0,7.0,7.0,1,0.6144523680909071
20,8,Riker Lynch,2.0,1.0,1.0,0,0.9092822081338676
20,8,Rumer Willis,1.0,3.0,2.0,0,0.8833308401604423
20,8,Nastia Liukin,3.0,2.0,3.0,0,0.868772436756867
20,8,Noah Galloway,5.0,4.0,4.0,0,0.7054480247952234
20,8,Chris Soules,4.0,6.0,5.0,1,0.6520349317302674
20,8,Robert Herjavec,6.0,5.0,6.0,1,0.6248586320631792
20,9,Riker Lynch,1.0,2.0,1.0,0,0.8043454871957502
20,9,Nastia Liukin,1.0,3.0,2.0,0,0.7966981586090751
20,9,Rumer Willis,3.0,1.0,2.0,0,0.7823476429393006
20,9,Noah Galloway,4.0,4.0,4.0,1,0.6289200690621687
20,10,Riker Lynch,1.0,2.0,1.0,0,0.31751887401087764
20,10,Rumer Willis,1.0,3.0,2.0,1,0.29924873949950226
20,10,Noah Galloway,3.0,1.0,2.0,1,0.10022623850384593
21,1,Carlos PenaVega,3.0,3.0,1.0,0,1.0
21,1,Tamar Braxton,3.0,3.0,1.0,0,1.0
21,1,Alek Skarlatos,5.0,1.0,1.0,0,1.0
21,1,Alexa PenaVega,5.0,1.0,1.0,0,1.0
21,1,Bindi Irwin,1.0,7.0,5.0,0,1.0
21,1,Nick Carter,1.0,7.0,5.0,0,1.0
21,1,Andy Grammer,7.0,5.0,7.0,0,0.9700935454557572
21,1,Hayes Grier,7.0,5.0,7.0,0,0.9700935454557572
21,1,Gary Busey,9.0,9.0,9.0,0,0.8631192306897922
21,1,Paula Deen,9.0,9.0,9.0,0,0.8631192306897922
21,1,Victor Espinoza,9.0,9.0,9.0,0,0.8631192306897922
21,1,Chaka Khan,12.0,12.0,12.0,0,0.7804859026354207
21,1,Kim Zolciak-Biermann,13.0,13.0,13.0,0,0.7329997135102619
21,2,Alek Skarlatos,4.0,1.0,1.0,0,1.0
21,2,Hayes Grier,4.0,1.0,1.0,0,1.0
21,2,Nick Carter,4.0,1.0,1.0,0,1.0
21,2,Tamar Braxton,1.0,6.0,4.0,0,1.0
21,2,Bindi Irwin,2.0,5.0,4.0,0,1.0
21,2,Alexa PenaVega,3.0,4.0,4.0,0,1.0
21,2,Carlos PenaVega,4.0,7.0,7.0,0,0.9766569535428804
21,2,Andy Grammer,8.0,8.0,8.0,0,0.9362291741405669
21,2,Victor Espinoza,9.0,9.0,9.0,0,0.8574211078851046
21,2,Paula Deen,9.0,10.0,10.0,0,0.8552192069022058
21,2,Kim Zolciak-Biermann,9.0,11.0,11.0,1,0.8490277019702503
21,2,Gary Busey,12.0,12.0,12.0,1,0.7976824107930195
21,2,Chaka Khan,13.0,13.0,13.0,1,0.6794897933275479
21,3,Alexa PenaVega,1.0,2.0,1.0,0,1.0
21,3,Nick Carter,1.0,2.0,1.0,0,1.0
21,3,Tamar Braxton,3.0,1.0,3.0,0,0.9836520045468541
21,3,Alek Skarlatos,3.0,5.0,4.0,0,0.9703022393409383
21,3,Bindi Irwin,5.0,4.0,5.0,0,0.9598762379145793
21,3,Carlos PenaVega,6.0,6.0,6.0,0,0.9270206294270936
21,3,Hayes Grier,7.0,7.0,7.0,0,0.912471767055957
21,3,Andy Grammer,8.0,8.0,8.0,0,0.8197353904436693
21,3,Gary Busey,9.0,9.0,9.0,0,0.7285793991240077
21,3,Paula Deen,10.0,10.0,10.0,0,0.6867053679716689
21,4,Hayes Grier,2.0,2.0,1.0,0,1.0
21,4,Nick Carter,2.0,2.0,1.0,0,1.0
21,4,Tamar Braxton,2.0,2.0,1.0,0,1.0
21,4,Bindi Irwin,1.0,5.0,4.0,0,1.0
21,4,Carlos PenaVega,5.0,1.0,4.0,0,0.9755549935119853
21,4,Alek Skarlatos,6.0,6.0,6.0,0,0.9465151313995076
21,4,Andy Grammer,7.0,8.0,7.0,0,0.8766964114038537
21,4,Alexa PenaVega,8.0,7.0,7.0,0,0.8900279168232997
21,4,Paula Deen,9.0,9.0,9.0,0,0.7208005192023391
21,4,Gary Busey,10.0,10.0,10.0,1,0.6741520458203301
21,5,Carlos PenaVega,2.0,1.0,1.0,0,1.0
21,5,Alexa PenaVega,1.0,4.0,2.0,0,0.9883458202124902
21,5,Bindi Irwin,3.0,2.0,2.0,0,0.9866784022659347
21,5,Nick Carter,5.0,3.0,4.0,0,0.9654446047860292
21,5,Andy Grammer,4.0,7.0,5.0,0,0.8819526432954432
21,5,Hayes Grier,6.0,5.0,5.0,0,0.8927480305531986
21,5,Tamar Braxton,7.0,6.0,7.0,0,0.8587509866636023
21,5,Alek Skarlatos,7.0,8.0,8.0,0,0.8356928039847394
21,5,Paula Deen,9.0,9.0,9.0,0,0.6621505437557398
21,6,Bindi Irwin,1.0,3.0,1.0,0,1.0
21,6,Tamar Braxton,1.0,4.0,2.0,0,0.9692146820479488
21,6,Nick Carter,4.0,1.0,2.0,0,1.0
21,6,Andy Grammer,1.0,5.0,4.0,0,0.9658499997083669
21,6,Carlos PenaVega,5.0,2.0,5.0,0,0.9867895624311009
21,6,Hayes Grier,6.0,6.0,6.0,0,0.8902271564144715
21,6,Alexa PenaVega,7.0,7.0,7.0,0,0.8259746868170642
21,6,Alek Skarlatos,7.0,8.0,8.0,0,0.8099546190970405
21,6,Paula Deen,9.0,9.0,9.0,1,0.5897222483247894
21,7,Bindi Irwin,1.0,3.0,1.0,0,0.9199892060327448
21,7,Carlos PenaVega,2.0,2.0,1.0,0,0.9083000628249583
21,7,Hayes Grier,2.0,5.0,3.0,0,0.8772500465959299
21,7,Nick Carter,6.0,1.0,3.0,0,0.8498623631814586
21,7,Andy Grammer,2.0,6.0,5.0,0,0.8728698139384063
21,7,Tamar Braxton,6.0,4.0,6.0,0,0.8087823715486384
21,7,Alexa PenaVega,5.0,7.0,7.0,0,0.7954980602980339
21,7,Alek Skarlatos,8.0,8.0,8.0,1,0.7153915663942434
21,8,Nick Carter,1.0,2.0,1.0,0,0.9138400289348125
21,8,Bindi Irwin,3.0,1.0,2.0,0,0.8765271356800023
21,8,Carlos PenaVega,2.0,3.0,3.0,0,0.8644647703242956
21,8,Tamar Braxton,3.0,4.0,4.0,0,0.8325610882400051
21,8,Alexa PenaVega,5.0,5.0,5.0,0,0.7752842412870087
21,8,Alek Skarlatos,6.0,7.0,6.0,1,0.645861966951972
21,8,Andy Grammer,7.0,6.0,6.0,0,0.7263530023049467
21,9,Bindi Irwin,1.0,3.0,1.0,0,0.9029751034888619
21,9,Nick Carter,3.0,2.0,2.0,0,0.854660270666014
21,9,Carlos PenaVega,4.0,1.0,2.0,0,0.8364656900856818
21,9,Alexa PenaVega,1.0,5.0,4.0,0,0.8195681181520296
21,9,Tamar Braxton,6.0,4.0,5.0,1,0.7332630128835143
21,9,Alek Skarlatos,5.0,6.0,6.0,1,0.6078787480671363
21,10,Carlos PenaVega,1.0,2.0,1.0,0,0.8799285391886347
21,10,Bindi Irwin,1.0,3.0,2.0,0,0.8763159972652073
21,10,Nick Carter,4.0,1.0,3.0,0,0.749407817606675
