season,week,celebrity_name,weight_audience,weight_judge,combined_score_adaptive,adaptive_rank,pred_eliminated_adaptive,judge_total_score
14,4,Gladys Knight,0.5394118567930815,0.46058814320691854,0.08289891628980109,10.0,1,20.0
14,5,Donald Driver,0.5138002665136382,0.4861997334863618,0.12555121109099118,1.0,0,27.0
14,5,Katherine Jenkins,0.5138002665136382,0.4861997334863618,0.1253047777602776,2.0,0,29.0
14,5,William Levy,0.5138002665136382,0.4861997334863618,0.1253047777602776,2.0,0,29.0
14,5,Maria Menounos,0.5138002665136382,0.4861997334863618,0.1223698949214614,4.0,0,27.0
14,5,Roshon Fegan,0.5138002665136382,0.4861997334863618,0.12143195887391353,5.0,0,26.0
14,5,Jaleel White,0.5138002665136382,0.4861997334863618,0.10967422081328562,6.0,0,24.0
14,5,Gladys Knight,0.5138002665136382,0.4861997334863618,0.09156488400896712,7.0,0,22.0
14,5,Gavin DeGraw,0.5138002665136382,0.4861997334863618,0.09155257688929523,9.0,1,19.0
14,5,Melissa Gilbert,0.5138002665136382,0.4861997334863618,0.08724569788131364,9.0,0,21.0
14,6,Katherine Jenkins,0.4861997334863619,0.5138002665136381,0.13594387532492583,1.0,0,38.9999
14,6,Jaleel White,0.4861997334863619,0.5138002665136381,0.13572990642624336,2.0,0,36.9998
14,6,William Levy,0.4861997334863619,0.5138002665136381,0.13562294872167718,3.0,0,36.0
14,6,Donald Driver,0.4861997334863619,0.5138002665136381,0.1354089798229947,4.0,0,33.9999
14,6,Maria Menounos,0.4861997334863619,0.5138002665136381,0.13348599032361272,5.0,0,29.999899999999997
14,6,Roshon Fegan,0.4861997334863619,0.5138002665136381,0.12418399036538519,6.0,0,27.9998
14,6,Melissa Gilbert,0.4861997334863619,0.5138002665136381,0.10942953187156794,7.0,0,30.0
14,6,Gladys Knight,0.4861997334863619,0.5138002665136381,0.090194777143394,8.0,1,24.0
14,7,Maria Menounos,0.4605881432069186,0.5394118567930815,0.1604920779806323,1.0,0,28.5
14,7,Katherine Jenkins,0.4605881432069186,0.5394118567930815,0.15261033196413634,2.0,0,27.0
14,7,Donald Driver,0.4605881432069186,0.5394118567930815,0.15011784040556017,3.0,0,26.5
14,7,William Levy,0.4605881432069186,0.5394118567930815,0.14646103877041255,4.0,0,26.5
14,7,Roshon Fegan,0.4605881432069186,0.5394118567930815,0.14538696561785938,5.0,0,26.0
14,7,Jaleel White,0.4605881432069186,0.5394118567930815,0.1335808412680958,6.0,0,25.5
14,7,Melissa Gilbert,0.4605881432069186,0.5394118567930815,0.11135090399300962,7.0,1,23.5
14,8,Donald Driver,0.43991703973074653,0.5600829602692534,0.17974277441359776,1.0,0,27.5
14,8,William Levy,0.43991703973074653,0.5600829602692534,0.17504197165692548,2.0,0,28.5
14,8,Katherine Jenkins,0.43991703973074653,0.5600829602692534,0.1749255208095744,3.0,0,27.5
14,8,Maria Menounos,0.43991703973074653,0.5600829602692534,0.17298870589143192,4.0,0,26.5
14,8,Melissa Gilbert,0.43991703973074653,0.5600829602692534,0.12567263019416822,6.0,1,25.5
14,8,Roshon Fegan,0.43991703973074653,0.5600829602692534,0.17162839703395966,6.0,1,28.0
14,9,Donald Driver,0.42503207991499947,0.5749679200850005,0.2586624925980332,1.0,0,28.5
14,9,William Levy,0.42503207991499947,0.5749679200850005,0.2536663511429216,2.0,0,29.0
14,9,Maria Menounos,0.42503207991499947,0.5749679200850005,0.24806160205521816,3.0,0,29.5
14,9,Katherine Jenkins,0.42503207991499947,0.5749679200850005,0.23960955420332708,4.0,1,28.0
14,10,Donald Driver,0.4151716360042487,0.5848283639957512,0.3564105203117349,1.0,0,29.666600000000003
14,10,William Levy,0.4151716360042487,0.5848283639957512,0.3384332770297106,3.0,1,29.666600000000003
14,10,Katherine Jenkins,0.4151716360042487,0.5848283639957512,0.3051562026578998,3.0,1,30.0
15,1,Shawn Johnson,0.5848283639957513,0.41517163600424867,0.08437803979648159,1.0,0,22.0
15,1,Gilles Marini,0.5848283639957513,0.41517163600424867,0.08429766046772175,2.0,0,24.0
15,1,Emmitt Smith,0.5848283639957513,0.41517163600424867,0.08399086710786438,3.0,0,24.5
15,1,Sabrina Bryan,0.5848283639957513,0.41517163600424867,0.08324730566378392,4.0,0,22.5
15,1,Apolo Anton Ohno,0.5848283639957513,0.41517163600424867,0.08265812332784347,5.0,0,22.0
15,1,Drew Lachey,0.5848283639957513,0.41517163600424867,0.07975392796683281,6.0,0,21.5
15,1,Helio Castroneves,0.5848283639957513,0.41517163600424867,0.07975392796683281,6.0,0,21.5
15,1,Kelly Monaco,0.5848283639957513,0.41517163600424867,0.07975392796683281,6.0,0,21.5
15,1,Melissa Rycroft,0.5848283639957513,0.41517163600424867,0.07453471958075195,9.0,0,21.0
15,1,Joey Fatone,0.5848283639957513,0.41517163600424867,0.07016695945430551,10.0,0,20.5
15,1,Bristol Palin,0.5848283639957513,0.41517163600424867,0.06712334932718883,11.0,0,19.5
15,1,Kirstie Alley,0.5848283639957513,0.41517163600424867,0.06653416699124837,12.0,0,19.0
15,1,Pamela Anderson,0.5848283639957513,0.41517163600424867,0.06380702438216171,13.0,1,17.0
15,2,Sabrina Bryan,0.5749679200850006,0.42503207991499936,0.09136287847454387,1.0,0,26.0
15,2,Gilles Marini,0.5749679200850006,0.42503207991499936,0.09124658658417663,2.0,0,25.5
15,2,Emmitt Smith,0.5749679200850006,0.42503207991499936,0.08996036579604016,3.0,0,22.5
15,2,Shawn Johnson,0.5749679200850006,0.42503207991499936,0.08975789666571618,4.0,0,25.0
15,2,Melissa Rycroft,0.5749679200850006,0.42503207991499936,0.08954989350491463,5.0,0,23.5
15,2,Apolo Anton Ohno,0.5749679200850006,0.42503207991499936,0.08850235766210184,6.0,0,24.5
15,2,Helio Castroneves,0.5749679200850006,0.42503207991499936,0.0847321364200212,7.0,0,23.0
15,2,Drew Lachey,0.5749679200850006,0.42503207991499936,0.08259958857133479,8.0,0,22.5
15,2,Kelly Monaco,0.5749679200850006,0.42503207991499936,0.08077513622364921,9.0,0,22.0
15,2,Joey Fatone,0.5749679200850006,0.42503207991499936,0.0799098294398917,10.0,0,22.5
15,2,Kirstie Alley,0.5749679200850006,0.42503207991499936,0.06705946682608259,11.0,0,21.0
15,2,Bristol Palin,0.5749679200850006,0.42503207991499936,0.06454386383137325,12.0,1,18.0
15,3,Melissa Rycroft,0.5600829602692535,0.4399170397307465,0.10169465598102974,1.0,0,27.0
15,3,Shawn Johnson,0.5600829602692535,0.4399170397307465,0.09881900751495987,2.0,0,26.5
15,3,Kelly Monaco,0.5600829602692535,0.4399170397307465,0.09726255103629125,3.0,0,27.0
15,3,Sabrina Bryan,0.5600829602692535,0.4399170397307465,0.09709739268775124,4.0,0,25.5
15,3,Gilles Marini,0.5600829602692535,0.4399170397307465,0.0970898933732533,5.0,0,25.5
15,3,Emmitt Smith,0.5600829602692535,0.4399170397307465,0.09569665810538154,6.0,0,25.0
15,3,Apolo Anton Ohno,0.5600829602692535,0.4399170397307465,0.0949619644449653,7.0,0,25.5
15,3,Helio Castroneves,0.5600829602692535,0.4399170397307465,0.09384339143350032,8.0,0,25.5
15,3,Drew Lachey,0.5600829602692535,0.4399170397307465,0.08365164684788196,9.0,0,24.0
15,3,Bristol Palin,0.5600829602692535,0.4399170397307465,0.06743276245183889,11.0,1,22.5
15,3,Kirstie Alley,0.5600829602692535,0.4399170397307465,0.07245007612298832,11.0,1,24.0
15,4,Gilles Marini,0.5394118567930815,0.46058814320691854,0.12534995905189988,1.0,0,39.5
15,4,Melissa Rycroft,0.5394118567930815,0.46058814320691854,0.12528098598568296,2.0,0,37.0
15,4,Shawn Johnson,0.5394118567930815,0.46058814320691854,0.12480640464077179,3.0,0,39.5
15,4,Sabrina Bryan,0.5394118567930815,0.46058814320691854,0.11891969426272853,4.0,0,35.5
15,4,Kelly Monaco,0.5394118567930815,0.46058814320691854,0.11859110398712053,5.0,0,37.5
15,4,Emmitt Smith,0.5394118567930815,0.46058814320691854,0.11606003635972811,6.0,0,36.0
15,4,Apolo Anton Ohno,0.5394118567930815,0.46058814320691854,0.10883021753535765,7.0,0,34.5
15,4,Bristol Palin,0.5394118567930815,0.46058814320691854,0.0819076109336069,8.0,0,32.0
15,4,Kirstie Alley,0.5394118567930815,0.46058814320691854,0.08025398724296041,9.0,1,30.0
15,5,Melissa Rycroft,0.5138002665136382,0.4861997334863618,0.1385121700021994,1.0,0,28.25
15,5,Sabrina Bryan,0.5138002665136382,0.4861997334863618,0.1344362634884843,2.0,0,29.25
15,5,Shawn Johnson,0.5138002665136382,0.4861997334863618,0.13439467303515273,3.0,0,28.25
15,5,Gilles Marini,0.5138002665136382,0.4861997334863618,0.13233261368919025,4.0,0,28.25
15,5,Emmitt Smith,0.5138002665136382,0.4861997334863618,0.1270996272188974,5.0,0,28.0
15,5,Apolo Anton Ohno,0.5138002665136382,0.4861997334863618,0.12632295256951476,6.0,0,28.25
15,5,Kelly Monaco,0.5138002665136382,0.4861997334863618,0.11466550578867503,7.0,0,25.75
15,5,Kirstie Alley,0.5138002665136382,0.4861997334863618,0.09223619420766743,8.0,0,26.25
15,6,Melissa Rycroft,0.4861997334863619,0.5138002665136381,0.14074075332926944,1.0,0,29.5
15,6,Sabrina Bryan,0.4861997334863619,0.5138002665136381,0.1365297418264524,2.0,0,30.0
15,6,Shawn Johnson,0.4861997334863619,0.5138002665136381,0.133762461518098,3.0,0,28.0
15,6,Gilles Marini,0.4861997334863619,0.5138002665136381,0.13062791640387345,4.0,0,27.5
15,6,Apolo Anton Ohno,0.4861997334863619,0.5138002665136381,0.12950207429272848,5.0,0,30.0
15,6,Emmitt Smith,0.4861997334863619,0.5138002665136381,0.11828488015789188,6.0,0,26.5
15,6,Kelly Monaco,0.4861997334863619,0.5138002665136381,0.11030140453685,8.0,1,27.0
15,6,Kirstie Alley,0.4861997334863619,0.5138002665136381,0.10025076793460902,8.0,0,27.5
15,7,Melissa Rycroft,0.4605881432069186,0.5394118567930815,0.16289745279384626,1.0,0,38.9999
15,7,Shawn Johnson,0.4605881432069186,0.5394118567930815,0.161610161069008,2.0,0,37.9998
15,7,Gilles Marini,0.4605881432069186,0.5394118567930815,0.15149309642748449,3.0,0,33.4998
15,7,Emmitt Smith,0.4605881432069186,0.5394118567930815,0.14615175991198262,4.0,0,34.4999
15,7,Kelly Monaco,0.4605881432069186,0.5394118567930815,0.13989545504882553,5.0,0,36.0
15,7,Apolo Anton Ohno,0.4605881432069186,0.5394118567930815,0.13742438202346097,6.0,0,33.0
15,7,Kirstie Alley,0.4605881432069186,0.5394118567930815,0.10052769272516941,7.0,0,27.999899999999997
15,8,Melissa Rycroft,0.43991703973074653,0.5600829602692534,0.16638486422174897,1.0,0,30.0
15,8,Gilles Marini,0.43991703973074653,0.5600829602692534,0.1594994925362457,2.0,0,29.2777
15,8,Shawn Johnson,0.43991703973074653,0.5600829602692534,0.14772856024031805,3.0,0,27.8333
15,8,Apolo Anton Ohno,0.43991703973074653,0.5600829602692534,0.14647198996587657,4.0,0,29.2777
15,8,Emmitt Smith,0.43991703973074653,0.5600829602692534,0.1452701133297323,5.0,0,29.0554
15,8,Kirstie Alley,0.43991703973074653,0.5600829602692534,0.10006754586552241,7.0,1,25.5
15,8,Kelly Monaco,0.43991703973074653,0.5600829602692534,0.1345774338402749,7.0,1,28.3333
15,9,Melissa Rycroft,0.42503207991499947,0.5749679200850005,0.22948127628989434,1.0,0,28.7777
15,9,Shawn Johnson,0.42503207991499947,0.5749679200850005,0.2130263469171556,2.0,0,29.5
15,9,Apolo Anton Ohno,0.42503207991499947,0.5749679200850005,0.20038337475464227,3.0,0,28.611
15,9,Emmitt Smith,0.42503207991499947,0.5749679200850005,0.1824101494000599,5.0,1,27.0
15,9,Kelly Monaco,0.42503207991499947,0.5749679200850005,0.17469885263784007,5.0,1,27.110999999999997
15,10,Melissa Rycroft,0.4151716360042487,0.5848283639957512,0.4620943953514628,1.0,0,29.333099999999998
15,10,Shawn Johnson,0.4151716360042487,0.5848283639957512,0.308209617751113,3.0,1,28.944300000000002
15,10,Kelly Monaco,0.4151716360042487,0.5848283639957512,0.2296959868967549,3.0,1,29.1109
16,1,Alexandra Raisman,0.5848283639957513,0.41517163600424867,0.0890124903733231,1.0,0,21.0
16,1,Dorothy Hamill,0.5848283639957513,0.41517163600424867,0.0890124903733231,1.0,0,21.0
16,1,Kellie Pickler,0.5848283639957513,0.41517163600424867,0.0890124903733231,1.0,0,21.0
16,1,Ingo Rademacher,0.5848283639957513,0.41517163600424867,0.08841813213501432,4.0,0,20.0
16,1,Jacoby Jones,0.5848283639957513,0.41517163600424867,0.08841813213501432,4.0,0,20.0
16,1,Zendaya,0.5848283639957513,0.41517163600424867,0.08678991315059431,6.0,0,24.0
16,1,Sean Lowe,0.5848283639957513,0.41517163600424867,0.085059456838533,7.0,0,19.0
16,1,Lisa Vanderpump,0.5848283639957513,0.41517163600424867,0.0808346584902927,8.0,0,18.0
16,1,Victor Ortiz,0.5848283639957513,0.41517163600424867,0.0808346584902927,8.0,0,18.0
16,1,Wynonna Judd,0.5848283639957513,0.41517163600424867,0.0808346584902927,8.0,0,18.0
16,1,Andy Dick,0.5848283639957513,0.41517163600424867,0.07435187240087646,11.0,0,17.0
16,1,D. L. Hughley,0.5848283639957513,0.41517163600424867,0.06742104674893896,12.0,0,12.0
16,2,Jacoby Jones,0.5749679200850006,0.42503207991499936,0.0896203554389706,1.0,0,23.0
16,2,Alexandra Raisman,0.5749679200850006,0.42503207991499936,0.08900586429069159,2.0,0,24.0
16,2,Sean Lowe,0.5749679200850006,0.42503207991499936,0.08848969723258134,3.0,0,20.0
16,2,Kellie Pickler,0.5749679200850006,0.42503207991499936,0.08777688199413355,4.0,0,26.0
16,2,Zendaya,0.5749679200850006,0.42503207991499936,0.08777688199413355,4.0,0,26.0
16,2,Andy Dick,0.5749679200850006,0.42503207991499936,0.08722831903647846,6.0,0,20.0
16,2,Ingo Rademacher,0.5749679200850006,0.42503207991499936,0.08670090120902706,7.0,0,20.0
16,2,Dorothy Hamill,0.5749679200850006,0.42503207991499936,0.08071453905384554,8.0,0,15.0
16,2,Lisa Vanderpump,0.5749679200850006,0.42503207991499936,0.07893550674500258,9.0,0,18.0
16,2,Victor Ortiz,0.5749679200850006,0.42503207991499936,0.07893550674500258,9.0,0,18.0
16,2,Wynonna Judd,0.5749679200850006,0.42503207991499936,0.07893550674500258,9.0,0,18.0
16,2,D. L. Hughley,0.5749679200850006,0.42503207991499936,0.0658800395149565,12.0,1,16.0
16,3,Kellie Pickler,0.5600829602692535,0.4399170397307465,0.09999803127298029,1.0,0,25.0
16,3,Jacoby Jones,0.5600829602692535,0.4399170397307465,0.09948678832888427,2.0,0,25.9998
16,3,Zendaya,0.5600829602692535,0.4399170397307465,0.09948678832888427,2.0,0,25.9998
16,3,Alexandra Raisman,0.5600829602692535,0.4399170397307465,0.09919609797701559,4.0,0,23.0
16,3,Victor Ortiz,0.5600829602692535,0.4399170397307465,0.09867800773682002,5.0,0,23.0
16,3,Lisa Vanderpump,0.5600829602692535,0.4399170397307465,0.0921291160854979,6.0,0,21.0
16,3,Sean Lowe,0.5600829602692535,0.4399170397307465,0.09204798636437181,7.0,0,21.0
16,3,Ingo Rademacher,0.5600829602692535,0.4399170397307465,0.09143174627138298,8.0,0,21.0
16,3,Andy Dick,0.5600829602692535,0.4399170397307465,0.08029927991552893,9.0,0,18.0
16,3,Wynonna Judd,0.5600829602692535,0.4399170397307465,0.07810717787978753,11.0,1,15.0
16,3,D. L. Hughley,0.5600829602692535,0.4399170397307465,0.06913897983865928,11.0,0,16.0
16,4,Kellie Pickler,0.5394118567930815,0.46058814320691854,0.1123791395635215,1.0,0,26.0
16,4,Zendaya,0.5394118567930815,0.46058814320691854,0.1123791395635215,1.0,0,26.0
16,4,Alexandra Raisman,0.5394118567930815,0.46058814320691854,0.11202724798495882,3.0,0,27.0
16,4,Jacoby Jones,0.5394118567930815,0.46058814320691854,0.10855660800816445,4.0,0,24.0
16,4,Ingo Rademacher,0.5394118567930815,0.46058814320691854,0.10402135349014772,5.0,0,23.0
16,4,Sean Lowe,0.5394118567930815,0.46058814320691854,0.09511384304299703,6.0,0,20.0
16,4,Andy Dick,0.5394118567930815,0.46058814320691854,0.09188190107225497,7.0,0,21.0
16,4,Victor Ortiz,0.5394118567930815,0.46058814320691854,0.08972830489695421,8.0,0,18.0
16,4,Lisa Vanderpump,0.5394118567930815,0.46058814320691854,0.08909986685855673,10.0,1,18.0
16,4,D. L. Hughley,0.5394118567930815,0.46058814320691854,0.08481259551871742,10.0,0,21.0
16,5,Zendaya,0.5138002665136382,0.4861997334863618,0.12766376835036647,1.0,0,29.0
16,5,Jacoby Jones,0.5138002665136382,0.4861997334863618,0.1266828764619554,2.0,0,26.0
16,5,Kellie Pickler,0.5138002665136382,0.4861997334863618,0.12507517445226454,3.0,0,27.0
16,5,Alexandra Raisman,0.5138002665136382,0.4861997334863618,0.12299975633936604,4.0,0,25.0
16,5,Sean Lowe,0.5138002665136382,0.4861997334863618,0.10995266026187189,5.0,0,24.0
16,5,Ingo Rademacher,0.5138002665136382,0.4861997334863618,0.10846519176081405,6.0,0,21.0
16,5,Victor Ortiz,0.5138002665136382,0.4861997334863618,0.10502476970016872,7.0,0,21.0
16,5,Andy Dick,0.5138002665136382,0.4861997334863618,0.09115373471178001,8.0,0,18.0
16,5,D. L. Hughley,0.5138002665136382,0.4861997334863618,0.08298206796118032,9.0,1,18.0
16,6,Kellie Pickler,0.4861997334863619,0.5138002665136381,0.14224350040346548,1.0,0,27.0
16,6,Alexandra Raisman,0.4861997334863619,0.5138002665136381,0.13797513134405837,2.0,0,26.0
16,6,Zendaya,0.4861997334863619,0.5138002665136381,0.13473322822688294,3.0,0,25.5
16,6,Jacoby Jones,0.4861997334863619,0.5138002665136381,0.1270057973143729,4.0,0,22.5
16,6,Ingo Rademacher,0.4861997334863619,0.5138002665136381,0.12646914630331307,5.0,0,23.0
16,6,Sean Lowe,0.4861997334863619,0.5138002665136381,0.12224797794580267,6.0,0,23.0
16,6,Victor Ortiz,0.4861997334863619,0.5138002665136381,0.10815060010625384,8.0,1,20.0
16,6,Andy Dick,0.4861997334863619,0.5138002665136381,0.10117461835557819,8.0,0,21.5
16,7,Alexandra Raisman,0.4605881432069186,0.5394118567930815,0.16691583545459582,1.0,0,32.0
16,7,Kellie Pickler,0.4605881432069186,0.5394118567930815,0.15939737183132843,2.0,0,29.0
16,7,Zendaya,0.4605881432069186,0.5394118567930815,0.1586490461041008,3.0,0,30.0
16,7,Jacoby Jones,0.4605881432069186,0.5394118567930815,0.14998040066270263,4.0,0,27.0
16,7,Ingo Rademacher,0.4605881432069186,0.5394118567930815,0.14319479628329357,5.0,0,25.0
16,7,Sean Lowe,0.4605881432069186,0.5394118567930815,0.12825897507508666,6.0,0,24.0
16,7,Andy Dick,0.4605881432069186,0.5394118567930815,0.093603574588599,7.0,1,17.0
16,8,Zendaya,0.43991703973074653,0.5600829602692534,0.18415910583736506,1.0,0,29.0
16,8,Kellie Pickler,0.43991703973074653,0.5600829602692534,0.1822885719843642,2.0,0,27.5
16,8,Alexandra Raisman,0.43991703973074653,0.5600829602692534,0.17991936569663353,3.0,0,28.0
16,8,Jacoby Jones,0.43991703973074653,0.5600829602692534,0.1722271619271967,4.0,0,26.0
16,8,Ingo Rademacher,0.43991703973074653,0.5600829602692534,0.15139646880963836,5.0,0,24.0
16,8,Sean Lowe,0.43991703973074653,0.5600829602692534,0.1300093257444419,6.0,1,21.0
16,9,Alexandra Raisman,0.42503207991499947,0.5749679200850005,0.21403857173647506,1.0,0,29.5
16,9,Jacoby Jones,0.42503207991499947,0.5749679200850005,0.21310362846164665,2.0,0,29.5
16,9,Kellie Pickler,0.42503207991499947,0.5749679200850005,0.20804092809875166,3.0,0,29.0
16,9,Zendaya,0.42503207991499947,0.5749679200850005,0.1960756852016886,4.0,0,27.5
16,9,Ingo Rademacher,0.42503207991499947,0.5749679200850005,0.16874118650103032,5.0,1,25.5
16,10,Alexandra Raisman,0.4151716360042487,0.5848283639957512,0.2732571935345104,1.0,0,29.0
16,10,Jacoby Jones,0.4151716360042487,0.5848283639957512,0.21916301665343174,4.0,1,27.999899999999997
16,10,Kellie Pickler,0.4151716360042487,0.5848283639957512,0.25980758724817676,4.0,1,30.0
16,10,Zendaya,0.4151716360042487,0.5848283639957512,0.24777220256338117,4.0,1,30.0
17,1,Brant Daugherty,0.5848283639957513,0.41517163600424867,0.08867198255808,1.0,0,22.0
17,1,Christina Milian,0.5848283639957513,0.41517163600424867,0.08867198255808,1.0,0,22.0
17,1,Jack Osbourne,0.5848283639957513,0.41517163600424867,0.08818096635345685,3.0,0,23.0
17,1,"Nicole ""Snooki"" Polizzi",0.5848283639957513,0.41517163600424867,0.08818096635345685,3.0,0,23.0
17,1,Corbin Bleu,0.5848283639957513,0.41517163600424867,0.08751824475970078,5.0,0,24.0
17,1,Elizabeth Berkley Lauren,0.5848283639957513,0.41517163600424867,0.08751824475970078,5.0,0,24.0
17,1,Amber Riley,0.5848283639957513,0.41517163600424867,0.08553007997843261,7.0,0,27.0
17,1,Leah Remini,0.5848283639957513,0.41517163600424867,0.0830971371488546,8.0,0,21.0
17,1,Valerie Harper,0.5848283639957513,0.41517163600424867,0.0830971371488546,8.0,0,21.0
17,1,Keyshawn Johnson,0.5848283639957513,0.41517163600424867,0.0743981508148715,10.0,0,17.0
17,1,Bill Engvall,0.5848283639957513,0.41517163600424867,0.07428062583585687,11.0,0,18.0
17,1,Bill Nye,0.5848283639957513,0.41517163600424867,0.07085448173049247,12.0,0,14.0
17,2,Amber Riley,0.5761594155955765,0.4238405844044235,0.09055656515374735,1.0,0,24.0
17,2,Leah Remini,0.5761594155955765,0.4238405844044235,0.09055656515374735,1.0,0,24.0
17,2,Christina Milian,0.5761594155955765,0.4238405844044235,0.08998393796878003,3.0,0,25.0
17,2,Elizabeth Berkley Lauren,0.5761594155955765,0.4238405844044235,0.08998393796878003,3.0,0,25.0
17,2,Corbin Bleu,0.5761594155955765,0.4238405844044235,0.0894113107838127,5.0,0,26.0
17,2,"Nicole ""Snooki"" Polizzi",0.5761594155955765,0.4238405844044235,0.08824017310117846,6.0,0,20.0
17,2,Brant Daugherty,0.5761594155955765,0.4238405844044235,0.08793102095078939,7.0,0,23.0
17,2,Jack Osbourne,0.5761594155955765,0.4238405844044235,0.08733321395943122,8.0,0,24.0
